report_id,store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8JUk,2224633483133862256,10.57,23.08,163.32,0.00,0.00,1.98
8JUk,2225237491800114444,0.00,0.00,0.00,8.98,23.91,154.18
8JUk,2225383644753473577,12.40,22.12,163.43,0.00,0.97,1.94
8JUk,2226020679970692699,12.37,21.10,150.14,0.00,1.99,3.98
8JUk,7546112365377876612,0.00,0.00,,9.78,22.97,
8JUk,7550771826605888166,11.12,23.08,135.74,0.00,0.00,0.00
8JUk,7552674248416562996,9.55,23.97,23.97,0.00,0.00,106.79
8JUk,2225463778773087588,57.55,22.98,,0.00,0.00,
8JUk,7489885878113754391,119.87,29.44,154.85,0.00,0.00,0.00
8JUk,7561600353346469503,57.05,23.10,142.23,0.00,0.00,0.00
8JUk,7565986925306281392,0.00,9.12,97.92,7.10,13.92,13.92
8JUk,2222306727126832049,59.70,19.96,119.36,0.00,4.01,23.61
8JUk,2226457096413969116,12.33,23.10,122.74,0.00,0.00,15.51
8JUk,2228122587698941615,5.53,23.01,154.75,0.00,0.00,0.00
8JUk,7482042427544549838,58.88,23.95,134.52,0.00,0.00,0.00
8JUk,7483806290191385031,0.00,0.00,0.00,57.95,23.91,129.66
8JUk,2223985866580118457,0.00,0.00,33.76,11.73,23.09,131.62
8JUk,7484228659551863931,9.45,23.91,129.22,0.00,0.00,0.00
8JUk,7484921340121126919,59.82,23.10,127.72,0.00,0.00,0.00
8JUk,7485668601594155846,19.40,42.11,204.31,0.00,4.02,32.31
8JUk,7593548598727685685,0.00,0.00,0.00,6.85,22.98,126.74
8JUk,7595360913024849123,0.00,0.00,0.00,58.48,23.98,129.69
8JUk,7596818467891630526,0.95,12.94,86.82,0.00,0.00,0.00
8JUk,7598275831951085035,0.48,23.80,129.58,0.00,0.00,0.00
8JUk,7600006381746890516,12.77,4.07,23.12,0.00,19.92,72.30
8JUk,7601323996139260698,58.05,23.11,127.44,0.00,0.00,0.00
8JUk,7609450073861482724,20.50,14.00,96.49,0.00,0.00,0.00
8JUk,7609510742636561367,0.00,0.00,177.95,22.73,0.00,51.91
8JUk,7612066443586895319,0.00,0.00,0.00,9.92,23.04,126.78
8JUk,7612131358423411250,59.67,23.96,95.30,0.00,0.00,0.00
8JUk,7612910632134191417,20.87,12.92,67.41,0.00,0.00,0.00
8JUk,7613374911564844408,3.03,22.97,127.69,0.00,0.00,0.00
8JUk,7613925694041750584,0.00,0.00,0.00,58.50,22.99,128.66
8JUk,7614940600032932204,58.93,23.09,127.36,0.00,0.00,0.00
8JUk,7615263887671060136,9.62,0.00,79.81,0.00,0.00,33.43
8JUk,7615352519986901703,10.32,23.04,142.05,0.00,0.00,0.00
8JUk,7618163284168008090,7.73,23.03,134.61,0.00,0.00,0.00
8JUk,7623748547333625211,57.88,23.06,134.81,0.00,0.00,4.00
8JUk,7606772147733705479,57.62,22.99,,0.00,0.00,
8JUk,7623827925406279462,58.10,13.24,117.55,0.00,9.87,9.87
8JUk,7625140008460455212,6.15,22.93,126.99,0.00,0.00,0.00
8JUk,7625210722288649524,5.97,22.98,138.10,0.00,0.00,0.00
8JUk,7626544242672120819,11.00,23.10,127.50,0.00,0.00,0.00
8JUk,7627757745553126748,7.30,23.89,133.21,0.00,0.00,0.00
8JUk,7628916650996285090,9.03,23.96,129.70,0.00,0.00,0.00
8JUk,7629733927616020663,9.60,23.06,115.05,0.00,0.00,0.00
8JUk,7630373494858276351,58.98,22.96,127.35,0.00,0.00,0.00
8JUk,7631186710341268081,5.90,23.94,128.96,0.00,0.00,0.00
8JUk,7632968535709171812,8.23,23.02,133.44,0.00,0.00,0.00
8JUk,7617767626505265271,57.57,23.99,,0.00,0.00,
8JUk,7633697021858808601,16.97,18.96,114.43,0.00,0.00,0.00
8JUk,7636546551992701558,0.00,0.00,0.00,58.48,23.08,127.32
8JUk,7636547123562265870,0.00,0.00,0.00,58.17,23.11,127.46
8JUk,7638572091785565607,2.30,23.95,130.78,0.00,0.00,0.00
8JUk,7639380240275035056,58.47,23.09,127.30,0.00,0.00,0.00
8JUk,7640461969573183389,8.95,23.05,133.03,0.00,0.00,0.00
8JUk,7641174548841299939,0.00,0.00,0.00,5.82,23.90,104.70
8JUk,7642900884278143798,57.30,23.94,129.77,0.00,0.00,0.00
8JUk,7647203158739134688,9.15,23.97,107.85,0.00,0.00,0.00
8JUk,7661763793641094517,0.00,0.00,0.00,58.43,23.95,129.61
8JUk,7663027882656773648,6.45,23.95,129.63,0.00,0.00,0.00
8JUk,7664717940296216683,0.00,0.00,0.00,119.03,16.89,96.84
8JUk,7665740608437227886,58.82,23.97,130.73,0.00,0.00,0.00
8JUk,7665853549249447412,8.85,22.93,125.86,0.00,0.00,0.00
8JUk,7667395610786731642,57.78,23.93,123.40,0.00,0.00,6.82
8JUk,7667874279497279722,59.92,23.10,120.20,0.00,0.00,0.00
8JUk,7669040490108017952,6.63,28.14,113.30,0.00,0.00,0.00
8JUk,7670630758480095633,0.00,0.00,0.00,58.83,22.97,103.25
8JUk,7672267501779500214,12.17,23.97,130.04,0.00,0.00,4.01
8JUk,7641397612788680533,12.22,0.00,,0.00,22.99,
8JUk,7673193647151844558,0.00,0.00,0.00,0.72,23.90,129.46
8JUk,7645351782632701153,57.32,21.97,,0.00,1.00,
8JUk,7673515973349545399,0.00,0.96,39.87,9.87,22.97,101.03
8JUk,2230452284905826047,17.60,17.06,113.79,0.00,0.00,0.00
8JUk,2230549546472382567,12.28,23.97,144.88,0.00,0.00,12.56
8JUk,7654984653217231823,0.00,0.00,,57.60,22.98,
8JUk,3037045825383010539,0.13,23.03,127.54,0.00,0.00,0.00
8JUk,3037610575326788259,0.00,0.00,0.00,58.15,23.91,129.63
8JUk,3038353444638364679,0.00,0.00,0.00,58.32,23.08,127.45
8JUk,3039358902207215770,0.00,0.00,0.00,6.02,23.01,127.14
8JUk,3039655988289653719,0.00,0.00,0.00,58.18,22.99,128.62
8JUk,3040468237874509069,0.00,3.99,58.60,16.80,20.11,94.83
8JUk,3040496153321072897,12.28,23.98,111.76,0.00,0.00,0.00
8JUk,7568565461161687871,0.00,0.00,0.00,14.83,0.00,188.91
8JUk,7571112454384288866,10.95,23.96,141.30,0.00,0.00,0.00
8JUk,7572927376568729341,12.40,22.12,141.31,0.00,0.97,0.97
8JUk,7572985311845718144,59.88,21.09,139.22,0.00,1.99,3.00
8JUk,7579083520786642719,10.17,23.94,131.28,0.00,0.00,0.00
8JUk,7579895440593717695,7.35,16.83,92.28,0.00,0.00,0.00
8JUk,7580383002407053952,11.20,16.13,91.72,0.00,6.96,15.56
8JUk,7589827169500497867,0.00,0.00,0.00,58.07,22.99,128.68
8JUk,7590618677812053672,8.32,23.06,127.71,0.00,0.00,0.00
8JUk,7592159121925764709,0.17,26.32,139.12,0.00,0.00,0.00
8JUk,7592963892579293252,0.00,0.00,0.00,4.13,23.90,104.69
8JUk,7603111374779490975,9.87,23.09,95.45,0.00,0.00,32.65
8JUk,7604933846160420631,9.77,23.05,130.17,0.00,0.00,0.00
8JUk,7679322129624655942,0.00,0.00,,57.60,23.99,
8JUk,7685781704433296127,5.73,23.04,127.60,0.00,0.00,0.00
8JUk,7682976812917865962,9.87,22.91,103.26,0.00,0.00,0.00
8JUk,7686137658412217051,10.35,21.05,139.40,0.00,2.00,2.91
8JUk,7689067358810715421,5.13,22.90,127.15,0.00,0.00,0.00
8JUk,7689651529610123340,19.37,7.93,15.64,0.00,0.00,22.01
8JUk,7689815792422819661,0.00,0.00,0.00,2.52,23.93,129.85
8JUk,7692275341686349505,7.05,10.99,98.03,0.00,12.90,12.90
8JUk,7693294435857041827,0.00,0.00,0.00,19.27,17.89,83.51
8JUk,7694590157437200380,12.45,0.00,105.85,0.00,0.00,0.00
8JUk,7695575204591590606,57.93,13.16,63.66,0.00,9.93,63.79
8JUk,7696157926724722480,0.87,19.00,105.71,0.00,0.00,0.00
8JUk,7698076599390547127,12.92,21.09,125.50,0.00,2.00,2.00
8JUk,7699467986265640764,8.97,0.00,116.05,0.00,0.00,0.00
8JUk,7700426430210091660,0.00,0.00,23.85,16.77,47.76,214.31
8JUk,7702927920131276357,9.47,23.86,129.89,0.00,0.00,0.00
8JUk,7704246032493318376,9.65,23.05,127.44,0.00,0.00,0.00
8JUk,7705146800407243499,0.00,0.00,46.80,10.73,23.07,84.49
8JUk,7705373018137625332,0.00,0.00,0.00,119.17,17.92,73.36
8JUk,7705704224154861503,11.10,0.00,107.08,0.00,0.00,0.00
8JUk,7707528008225066648,10.42,27.87,100.92,0.00,0.00,0.00
8JUk,7708553023414002215,0.00,10.17,75.28,5.27,13.83,58.43
8JUk,7708563543128201275,0.00,0.00,0.00,59.07,23.09,127.31
8JUk,7709507507485985969,59.67,23.11,127.47,0.00,0.00,0.00
8JUk,7711547212112709252,8.00,23.89,143.25,0.00,0.00,0.00
8JUk,7714402839179364206,6.65,0.00,117.27,0.00,0.00,0.00
8JUk,7714691435259810017,57.78,23.92,129.66,0.00,0.00,0.00
8JUk,7714981832923018741,0.00,0.00,0.00,59.42,23.11,127.40
8JUk,7715286606802790824,11.37,0.00,108.44,0.00,0.00,0.00
8JUk,7716715553923047492,20.03,18.00,109.75,0.00,0.00,0.00
8JUk,7717660522305873406,0.00,0.00,0.00,59.75,23.97,130.77
8JUk,7718498419677467865,5.10,23.99,137.35,0.00,0.00,0.00
8JUk,7719273265680521560,0.00,0.00,0.00,58.55,23.91,129.57
8JUk,7720911914275688121,7.50,23.90,124.68,0.00,0.00,15.22
8JUk,7722103629108669026,8.08,23.90,140.77,0.00,0.00,0.00
8JUk,7722193507131423111,12.83,15.77,82.96,0.00,0.00,0.00
8JUk,7722398233697060141,12.53,23.98,130.12,0.00,0.00,0.00
8JUk,7723884607359037576,0.00,0.00,0.00,3.70,23.04,127.59
8JUk,7725842325008243443,5.92,23.88,111.29,0.00,0.00,0.00
8JUk,7726990107824789399,12.38,23.96,143.14,0.00,0.00,0.00
8JUk,7728374954598545135,3.75,23.00,127.45,0.00,0.00,0.00
8JUk,7728530608702456871,0.00,0.00,0.00,11.95,22.97,127.46
8JUk,7730229831636583350,19.90,15.95,101.17,0.00,0.00,0.00
8JUk,7731732307289257661,0.00,17.12,125.35,9.55,5.92,16.89
8JUk,7732478311106769616,6.40,22.94,126.69,0.00,0.00,0.00
8JUk,7733857431668843983,59.97,23.09,122.44,0.00,0.00,0.00
8JUk,7734678648069321417,59.65,22.97,127.21,0.00,0.00,0.00
8JUk,7735179894569805921,0.00,0.00,0.00,12.10,23.96,129.66
8JUk,7735555989476401919,0.00,0.00,0.00,1.35,23.03,103.58
8JUk,7736958860420255891,0.00,0.00,108.28,9.57,23.05,23.05
8JUk,7738012949906578753,58.47,22.97,128.69,0.00,0.00,0.00
8JUk,7738281730897614275,3.80,23.00,127.61,0.00,0.00,0.00
8JUk,7738490685705749128,0.00,0.00,0.00,12.95,23.85,129.07
8JUk,7738559705422502250,10.62,23.93,131.12,0.00,0.00,0.00
8JUk,7738642725458945048,0.00,0.00,0.00,1.58,23.06,127.57
8JUk,7739529276096672130,0.00,0.00,0.00,9.08,23.11,127.57
8JUk,7740374754646154631,5.05,23.00,129.89,0.00,0.00,0.00
8JUk,7741181791963688393,6.05,23.87,128.99,0.00,0.00,0.00
8JUk,7741809799167706685,57.50,23.09,127.42,0.00,0.00,0.00
8JUk,7741853184187998007,0.00,10.00,77.58,10.72,13.95,55.77
8JUk,7741870540587122835,0.00,0.00,0.00,7.28,22.97,127.63
8JUk,7743096998119031522,6.40,23.02,112.02,0.00,0.00,3.09
8JUk,7743855304780562380,10.97,23.08,142.26,0.00,0.00,0.00
8JUk,7744502026460823369,0.00,0.00,0.00,8.67,23.89,129.35
8JUk,7739077184806357423,12.97,22.98,,0.00,0.00,
8JUk,7747827991810959684,0.00,0.00,0.00,57.58,23.99,129.61
8JUk,7747960932104992063,0.00,0.00,0.00,8.07,13.90,66.32
8JUk,7751690338649782674,0.00,17.12,125.42,10.33,5.93,16.89
8JUk,7754204943277891174,5.62,23.00,127.21,0.00,0.00,0.00
8JUk,2230811549361155394,57.55,23.09,150.56,0.00,0.00,0.00
8JUk,7676402678061186062,8.87,23.06,138.84,0.00,0.00,0.00
8JUk,7681219113084292190,12.30,19.23,86.32,0.00,3.98,17.03
8JUk,7676825673675843693,0.00,0.00,0.00,57.93,23.10,127.41
8JUk,7679758109259887528,58.70,23.08,127.36,0.00,0.00,0.00
8JUk,7681496257619914833,0.00,0.00,0.00,5.00,23.87,131.04
8JUk,7682276697744096251,0.00,0.00,0.00,11.45,0.00,23.79
8JUk,7684291859779392843,7.35,23.90,131.26,0.00,0.00,11.56
8JUk,7685023249649306361,0.00,0.00,0.00,6.13,23.93,129.49
8JUk,7746530507572310080,9.08,23.10,127.53,0.00,0.00,0.00
8JUk,7680753725527618600,0.00,0.00,0.00,5.78,23.92,129.37
8JUk,7758862105355689282,0.00,0.00,,57.30,22.98,
8JUk,7764493774951411826,11.93,47.73,272.65,0.00,0.00,0.00
8JUk,7767238478889033482,59.75,23.07,133.25,0.00,0.00,0.00
8JUk,2326919491618598690,11.75,23.10,165.50,0.00,0.00,0.00
8JUk,2425376330901524925,11.22,23.10,150.60,0.00,0.00,0.00
8JUk,7798028310942370954,11.25,21.97,,0.00,1.00,
8JUk,7830570542705898991,0.00,0.00,,59.75,22.97,
8JUk,7839547203128560917,11.37,22.98,,0.00,0.00,
8JUk,7844099077992915628,57.52,20.92,,0.00,2.05,
8JUk,7860806530755842712,8.73,22.98,,0.00,0.00,
8JUk,2541868558652218376,57.35,22.99,,0.00,0.00,
8JUk,7924710911256592678,0.00,11.11,84.50,11.17,11.98,48.89
8JUk,7925842945874399382,9.53,23.94,129.64,0.00,0.00,0.00
8JUk,7926182595291888085,10.02,23.07,142.09,0.00,0.00,0.00
8JUk,7926592015846497286,0.00,0.00,0.00,58.83,23.05,127.45
8JUk,7926931676687092909,7.68,0.00,108.39,0.00,0.00,0.00
8JUk,7931308194845115168,9.72,23.93,141.57,0.00,0.00,0.00
8JUk,7931592567566067156,58.45,23.92,23.92,0.00,0.00,105.72
8JUk,7931865034804179193,24.33,16.98,103.05,0.00,0.09,2.49
8JUk,7932126062746926443,58.83,23.07,127.24,0.00,0.00,0.00
8JUk,7933815558485447335,10.72,22.93,126.60,0.00,0.00,0.00
8JUk,7933946190613920010,2.32,23.93,130.00,0.00,0.00,0.00
8JUk,7934123947730683014,1.87,23.07,127.02,0.00,0.00,0.00
8JUk,7935942409263232738,10.32,23.93,129.74,0.00,0.00,0.00
8JUk,7938941235741902205,1.60,0.00,105.75,0.00,0.00,0.00
8JUk,7939355531823563105,4.02,23.90,129.36,0.00,0.00,0.00
8JUk,7939394050557472509,10.12,23.05,138.07,0.00,0.00,0.00
8JUk,7939408112678964710,4.68,0.00,111.83,0.00,0.00,0.00
8JUk,7942275477999027758,9.47,23.05,127.06,0.00,0.00,0.00
8JUk,7945248894197468626,8.23,12.00,80.10,0.00,11.91,60.27
8JUk,7945455645770674132,57.32,22.98,128.88,0.00,0.00,0.00
8JUk,7947073823181181421,11.28,23.09,129.94,0.00,0.00,0.00
8JUk,7948639756958513365,0.00,0.00,0.00,19.87,11.80,49.52
8JUk,7951133550370384300,10.72,23.91,110.55,0.00,0.00,0.00
8JUk,7954700785414455852,19.40,14.66,62.17,0.00,0.00,0.00
8JUk,7955298972803954109,58.90,23.94,140.03,0.00,0.00,0.00
8JUk,7955843335092558473,12.47,23.11,134.04,0.00,0.00,3.98
8JUk,7955897182252536792,7.68,23.04,126.91,0.00,0.00,0.00
8JUk,7956598466544189906,0.00,0.00,0.00,10.72,23.02,126.93
8JUk,7956927809604369858,57.73,23.99,129.70,0.00,0.00,0.00
8JUk,7957467095168145239,59.95,23.84,129.21,0.00,0.00,0.00
8JUk,7906596401731349110,57.13,23.95,,0.00,0.00,
8JUk,7957957650008068907,10.30,0.00,105.34,0.00,0.00,0.00
8JUk,7958792180631987646,0.00,0.00,0.00,4.02,22.85,127.02
8JUk,7960430881308399931,59.48,12.93,86.91,0.00,0.00,0.00
8JUk,7960433717803174215,12.38,23.09,142.22,0.00,0.00,0.00
8JUk,7961038966240415760,1.22,23.03,127.26,0.00,0.00,0.00
8JUk,7908777861948471476,0.00,22.98,,8.90,0.00,
8JUk,7873771783642230404,8.45,22.93,127.54,0.00,0.00,0.00
8JUk,7908837353164746637,5.17,23.00,138.93,0.00,0.00,0.00
8JUk,7910251431270258778,0.00,0.00,36.19,5.15,23.89,106.33
8JUk,7910265378102311494,9.82,23.06,115.17,0.00,0.00,0.00
8JUk,2640393825397598972,12.62,23.10,129.01,0.00,0.00,0.00
8JUk,2863460864742291594,0.00,0.00,0.00,8.73,23.92,129.67
8JUk,2863660692169833508,7.05,23.91,130.66,0.00,0.00,0.00
8JUk,7910873620393430408,59.57,19.98,124.37,0.00,3.12,3.12
8JUk,7911290077928954926,5.97,23.88,128.83,0.00,0.00,0.00
8JUk,7912408793589673569,0.00,0.00,0.00,0.20,23.03,127.18
8JUk,7912766602067899679,59.23,23.09,127.42,0.00,0.00,0.00
8JUk,7913048394031126738,9.17,22.99,128.66,0.00,0.00,0.00
8JUk,7914174050416515275,3.78,23.04,126.92,0.00,0.00,0.00
8JUk,7914647189863291623,10.83,23.95,120.34,0.00,0.00,0.00
8JUk,7915188401834954942,7.37,23.04,128.31,0.00,0.00,3.54
8JUk,7915689110941151310,57.97,22.98,128.54,0.00,0.00,0.00
8JUk,7917177315485659206,11.50,23.08,124.63,0.00,0.00,9.15
8JUk,7952695095965355799,57.50,22.99,,0.00,0.00,
8JUk,7917271757715002992,0.00,0.00,0.00,7.33,23.09,126.96
8JUk,7919799563790260571,2.57,23.86,129.37,0.00,0.00,0.00
8JUk,7920342993186169703,9.80,23.91,132.98,0.00,0.00,0.00
8JUk,7922663501819835601,59.57,23.11,127.36,0.00,0.00,0.00
8JUk,7922695432257390169,5.52,23.84,129.73,0.00,0.00,0.00
8JUk,7922992160065370660,0.00,0.00,0.00,8.58,23.89,106.13
8JUk,7923818250758587611,10.20,23.09,127.47,0.00,0.00,0.00
8JUk,7946526070752779433,2.15,23.05,127.03,0.00,0.00,0.00
8JUk,7968584600264951543,8.42,23.97,130.22,0.00,0.00,0.00
8JUk,7971111934185523587,0.00,0.00,0.00,8.33,23.10,127.11
8JUk,7967847148616622211,0.00,0.00,0.00,6.68,23.00,127.21
8JUk,7972162508641800761,0.00,0.00,0.00,7.75,23.07,127.04
8JUk,7967935761195614376,5.32,22.93,126.87,0.00,0.00,0.00
8JUk,7972220492862956982,57.30,23.96,129.83,0.00,0.00,0.00
8JUk,7973756334934885008,0.00,0.00,0.00,5.10,23.03,127.58
8JUk,7973838411315974033,6.53,23.01,133.51,0.00,0.00,0.00
8JUk,7974803066696813122,57.33,23.03,134.83,0.00,0.00,0.00
8JUk,7975849996084585365,7.40,23.01,126.96,0.00,0.00,0.00
8JUk,7977053639928310956,7.05,23.02,127.67,0.00,0.00,1.90
8JUk,7977177574719548113,0.00,0.00,0.00,10.45,23.04,127.19
8JUk,7974186673069977466,57.55,22.98,,0.00,0.00,
8JUk,7978715379806134499,0.07,0.00,103.76,0.00,0.00,0.00
8JUk,7980334903428523662,57.62,0.00,0.00,0.00,23.10,127.50
8JUk,7981654825245770379,10.88,12.94,62.88,0.00,10.14,64.56
8JUk,7981892097185843937,0.00,0.00,0.00,8.63,23.92,129.66
8JUk,7986888914569899535,10.97,23.96,141.17,0.00,0.00,0.00
8JUk,7986952029828845486,0.95,23.05,103.41,0.00,0.00,0.00
8JUk,7987140075755848631,57.98,8.97,34.87,0.00,14.97,94.74
8JUk,7987684475537572329,0.00,0.00,0.00,12.57,23.93,129.81
8JUk,7989112951397509863,0.00,0.00,0.00,58.63,23.92,129.68
8JUk,7978487697039363785,58.70,23.07,138.44,0.00,0.00,0.00
8JUk,7989252183785528262,9.70,23.89,60.44,0.00,0.00,72.38
8JUk,7989454723645098680,12.22,0.00,0.00,0.00,23.10,127.41
8JUk,7989824650641423384,11.38,23.08,131.20,0.00,0.00,0.00
8JUk,7992450266589441673,12.25,23.08,138.65,0.00,0.00,0.00
8JUk,7994228529250192536,9.40,24.20,137.31,0.00,0.00,0.00
8JUk,7994638029318225603,10.05,23.09,127.05,0.00,0.00,0.00
8JUk,7995554789749200173,8.22,23.04,126.91,0.00,0.00,0.00
8JUk,7998622336362933211,17.77,17.93,89.03,0.00,0.00,0.00
8JUk,7999912271525146993,57.37,12.94,69.94,0.00,10.16,57.54
8JUk,8000413242143469132,0.00,0.00,0.00,1.23,23.02,127.03
8JUk,8001620187347976743,7.73,23.02,124.90,0.00,0.00,0.00
8JUk,8002716975111755681,17.47,25.16,143.17,0.00,0.00,0.00
8JUk,8003768751519789143,0.00,0.00,0.00,10.13,23.98,129.53
8JUk,8004746081868691909,58.43,23.08,127.28,0.00,0.00,0.00
8JUk,8005004990790635231,6.62,23.01,142.28,0.00,0.00,0.00
8JUk,8001941480548707914,11.70,22.99,,0.00,0.00,
8JUk,8006353738646852451,56.85,23.02,142.07,0.00,0.00,0.00
8JUk,8008203353008736898,10.30,23.08,128.18,0.00,0.00,0.00
8JUk,8008439339819626939,57.33,23.91,130.55,0.00,0.00,0.00
8JUk,8008907219319216554,7.90,19.90,117.53,0.00,4.02,15.56
8JUk,8011242615537896237,0.00,0.00,0.00,9.00,23.05,126.97
8JUk,8012444634851776882,58.10,23.10,127.33,0.00,0.00,0.00
8JUk,8012756740343395361,0.00,0.00,0.00,8.47,23.08,127.43
8JUk,8015360326052325493,57.05,23.02,134.00,0.00,0.00,0.00
8JUk,8010397724648763839,57.53,22.98,,0.00,0.00,
8JUk,8016400947749581601,4.43,23.04,109.36,0.00,0.00,0.00
8JUk,8016891495762496975,0.00,8.99,74.39,11.13,14.97,58.31
8JUk,8018087763375009996,0.00,11.11,61.87,12.50,11.98,71.37
8JUk,8018186541496678058,0.00,0.00,0.00,5.52,23.87,131.06
8JUk,8019071892368514808,0.00,0.00,0.00,59.00,23.93,129.66
8JUk,8019216766796019625,8.05,0.00,105.88,0.00,0.00,0.00
8JUk,8021199754209033153,0.00,0.00,0.00,1.02,23.99,129.36
8JUk,8023107329278780326,10.52,22.08,141.27,0.00,0.96,0.96
8JUk,8024040556936961492,5.82,23.02,128.79,0.00,0.00,0.00
8JUk,8024071732049874161,12.80,23.99,133.26,0.00,0.00,7.78
8JUk,8005273041461452250,8.28,23.92,129.61,0.00,0.00,0.00
8JUk,8024416614607888968,12.43,11.00,67.82,0.00,12.98,50.97
8JUk,8024738912971310861,7.87,23.98,107.96,0.00,0.00,0.00
8JUk,8024838149298896430,0.00,0.00,0.00,3.93,17.95,99.09
8JUk,8026098285581802192,0.00,0.00,0.00,7.52,23.03,126.88
8JUk,8026681827217706529,11.45,23.09,142.44,0.00,0.00,0.00
8JUk,8028409442324849383,12.52,0.00,112.55,0.00,0.00,0.00
8JUk,8028524079570199602,6.97,23.02,129.92,0.00,0.00,0.00
8JUk,8029064428186859220,0.00,0.00,0.00,0.78,23.84,129.69
8JUk,8031154764882915465,11.13,15.93,81.05,0.00,0.96,6.11
8JUk,8015375636378830386,11.12,22.94,103.08,0.00,0.00,0.00
8JUk,8032203943642240039,11.62,23.95,143.59,0.00,0.00,0.00
8JUk,8032358060968887449,2.63,22.95,126.63,0.00,0.00,0.00
8JUk,8034091651201093074,6.27,23.87,114.49,0.00,0.00,0.00
8JUk,8034869090286904996,0.00,0.00,0.00,6.30,14.78,72.59
8JUk,8036445212509377331,12.30,23.98,136.95,0.00,0.00,0.00
8JUk,8036818314043549576,9.60,23.03,105.35,0.00,0.00,36.88
8JUk,8037146160392968305,24.07,17.97,87.72,0.00,0.00,0.00
8JUk,8037689303531016368,0.00,0.00,33.87,11.35,23.09,108.24
8JUk,8039330635607538692,0.00,6.00,102.13,12.23,17.10,20.06
8JUk,8039493120268336668,7.92,23.88,129.80,0.00,0.00,0.00
8JUk,8040588629006418233,58.70,23.08,127.39,0.00,0.00,0.00
8JUk,8040824489227100211,0.00,5.09,55.22,9.92,17.98,76.07
8JUk,8041274425300093642,1.98,22.92,126.57,0.00,0.00,0.00
8JUk,8042276160439219301,8.43,23.83,129.03,0.00,0.00,0.00
8JUk,8043741984291478227,0.00,0.00,0.00,10.92,23.01,127.37
8JUk,8044651236849048765,0.00,0.00,0.00,11.57,23.89,129.17
8JUk,2866909813936410488,3.95,22.96,127.46,0.00,0.00,0.00
8JUk,7964123707307409657,13.05,16.94,100.69,0.00,6.16,26.73
8JUk,2864389832976385894,0.00,0.00,12.66,11.67,15.92,72.24
8JUk,7964142484406304187,7.05,23.90,141.17,0.00,0.00,0.00
8JUk,2866550322230314538,0.00,0.00,,57.75,23.99,
8JUk,7966040190035186755,12.68,23.09,138.89,0.00,0.00,0.00
8JUk,7966661384416535769,9.02,23.77,129.60,0.00,0.00,0.00
8JUk,8052008735012309622,10.97,23.08,129.63,0.00,0.00,0.00
8JUk,8052336921424084837,11.90,0.00,119.10,0.00,0.00,0.00
8JUk,8049280625203009775,3.82,23.91,129.44,0.00,0.00,0.00
8JUk,8050005126287642865,0.00,0.00,67.87,7.57,23.00,74.51
8JUk,8053149633877697490,6.73,23.03,84.07,0.00,0.00,49.36
8JUk,8049601199495468916,10.95,13.95,,0.00,9.03,
8JUk,8055139121734193649,10.08,23.94,131.70,0.00,0.00,0.00
8JUk,8055889684389987107,8.17,23.04,139.27,0.00,0.00,0.00
8JUk,8056279986154325992,3.37,22.95,82.40,0.00,0.00,0.00
8JUk,8054766691200204910,58.78,23.08,127.29,0.00,0.00,0.00
8JUk,8053477793588636176,59.82,22.97,,0.00,0.00,
8JUk,8057204907167274318,0.00,0.00,0.00,58.48,22.99,128.66
8JUk,8058644450831837957,1.35,23.04,127.15,0.00,0.00,0.00
8JUk,8058877019051397933,9.25,21.92,128.79,0.00,1.12,7.22
8JUk,8061105499309564874,11.23,41.97,204.26,0.00,4.08,32.49
8JUk,8056535549079348007,59.60,23.93,129.92,0.00,0.00,0.00
8JUk,8062773234378262957,0.00,14.00,96.08,58.10,9.10,31.27
8JUk,8063020172513403932,9.88,23.93,140.73,0.00,0.00,0.00
8JUk,8064296038576410146,8.87,23.04,127.05,0.00,0.00,0.00
8JUk,8074120635603211677,11.58,23.09,133.38,0.00,0.00,0.00
8JUk,8075141375282151098,9.20,23.92,81.39,0.00,0.00,53.92
8JUk,8075511741626922875,0.00,0.00,0.00,8.43,23.97,129.61
8JUk,8075922097288207276,0.00,16.87,70.66,6.63,7.01,40.97
8JUk,8076418126581170040,2.30,23.99,129.54,0.00,0.00,0.00
8JUk,8074566493319153672,9.13,22.99,,0.00,0.00,
8JUk,8078387914319521447,57.35,23.93,129.73,0.00,0.00,0.00
8JUk,8080053277058352774,0.00,0.00,0.00,1.68,0.00,105.42
8JUk,8080175208160124283,9.60,23.05,137.13,0.00,0.00,1.99
8JUk,8083735839897567816,0.00,0.00,0.00,1.82,23.90,129.01
8JUk,8083815008799489135,0.00,0.00,83.41,24.77,21.21,28.06
8JUk,8083837430436711797,22.33,24.63,138.57,0.00,0.00,0.00
8JUk,8084519777507088133,7.65,23.04,107.20,0.00,0.00,0.00
8JUk,8085991105980308758,22.57,18.43,70.55,0.00,0.00,23.70
8JUk,8086468409003045148,7.80,12.94,86.52,0.00,0.00,0.00
8JUk,8086619041419418325,0.00,9.98,79.10,10.30,13.96,55.44
8JUk,8087361826665609451,11.72,23.08,142.10,0.00,0.00,0.00
8JUk,8087718885159502285,0.00,0.00,0.00,57.75,23.10,127.58
8JUk,8088036308274725675,5.50,22.98,133.34,0.00,0.00,0.00
8JUk,8088339101039039426,59.65,23.10,127.40,0.00,0.00,0.00
